Date,Load(kW)
8/23/17 1:00,71745
8/23/17 2:00,68985
8/23/17 3:00,67338
8/23/17 4:00,66788
8/23/17 5:00,67886
8/23/17 6:00,71348
8/23/17 7:00,74863
8/23/17 8:00,77157
8/23/17 9:00,79853
8/23/17 10:00,82991
8/23/17 11:00,85961
8/23/17 12:00,88507
8/23/17 13:00,90804
8/23/17 14:00,92787
8/23/17 15:00,93777
8/23/17 16:00,94060
8/23/17 17:00,93760
8/23/17 18:00,92516
8/23/17 19:00,90403
8/23/17 20:00,88358
8/23/17 21:00,87332
8/23/17 22:00,83158
8/23/17 23:00,77485
